  2.6979E-01  1.1592E-01  3.2688E-01  4.1046E-02  6.5497E-01  3.0000E+00  4.0958E-01  5.7292E+00  2.1943E+01
  4.1971E-01  4.3641E-02  6.1358E-01  1.3165E-02  7.6983E+00  8.8291E-01  9.6859E-02  6.2284E+00  2.1943E+01
  4.9427E-01  2.7093E-02  7.6610E-01  7.7148E-04  7.2380E+01  1.1520E+00  3.8435E-01  3.1736E+01  2.1943E+01
  5.3965E-01  1.9755E-02  8.1135E-01  1.0762E-03  4.9223E+01  1.0304E+00  3.1028E-01  4.4614E+01  2.1943E+01
  6.0045E-01  1.3382E-02  8.6008E-01  1.1562E-03  6.0183E+01  1.0666E+00  2.3139E-01  7.2443E+01  2.1943E+01
  6.8264E-01  7.5535E-03  9.0088E-01  6.7887E-04  1.2492E+02  1.1832E+00  1.8844E-01  1.1416E+02  2.1943E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  3.2849E-01  3.0936E-01  2.0685E+00  8.4223E-01  2.0377E+00  2.1918E+01
  4.2436E-02  3.8902E-01  1.2266E-01  5.3060E-01  3.9691E-01  7.0613E-01  2.2845E-01  5.4851E+00  2.1918E+01
  1.0738E-01  1.3215E-01  1.7289E-01  3.0729E-01  3.0000E-01  5.0000E-01  3.2342E-01  5.9589E+00  2.1918E+01
  3.9218E-01  5.4201E-02  5.4189E-01  1.2277E-02  6.9552E+00  8.6739E-01  1.5259E-01  5.9433E+00  2.1918E+01
  4.5188E-01  3.1346E-02  6.8452E-01  6.0665E-03  1.2051E+01  1.3726E+00  3.8579E-01  5.1044E+01  2.1918E+01
  4.9876E-01  2.3199E-02  7.5855E-01  2.3008E-03  1.9306E+01  1.3635E+00  4.0616E-01  6.4931E+01  2.1918E+01
  5.5546E-01  1.5510E-02  8.1346E-01  1.5532E-03  3.3312E+01  1.0433E+00  2.9193E-01  9.4943E+01  2.1918E+01
  6.2740E-01  9.2305E-03  8.8162E-01  4.6805E-04  9.3889E+01  1.1550E+00  2.9445E-01  1.4022E+02  2.1918E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  2.9467E-01  4.7676E-01  2.2014E+00  7.5315E-01  1.9795E+00  2.2289E+01
  1.6018E-02  5.3669E-01  9.5148E-02  6.9826E-01  3.3295E-01  6.0781E-01  3.7936E-01  4.8670E+00  2.2289E+01
  1.8726E-02  1.4769E-01  8.4337E-02  1.5737E-01  3.2634E-01  5.0000E-01  4.7639E-01  6.2191E+00  2.2289E+01
  3.5690E-01  6.6014E-02  4.3944E-01  2.1704E-02  3.0716E+00  7.3231E-01  8.6261E-02  4.1960E+00  2.2289E+01
