y_keV_per_um,f_y,yf_y,d_y,yd_y
0.699156,0.00095514,0.000667792,0.00108091,0.000755727
0.701562,0.000948554,0.00066547,0.00107715,0.000755691
0.703977,0.000938701,0.000660824,0.00106964,0.000752999
0.706401,0.000938876,0.000663223,0.00107352,0.000758334
0.708832,0.000928581,0.000658208,0.0010654,0.00075519
0.711272,0.000928675,0.000660541,0.00106918,0.000760475
0.713721,0.000925177,0.000660318,0.00106882,0.000762837
0.716177,0.000921765,0.000660147,0.00106854,0.000765263
0.718643,0.000916302,0.000658494,0.00106586,0.000765975
0.721116,0.000904972,0.00065259,0.00105631,0.00076172
0.723599,0.000893957,0.000646867,0.00104704,0.000757639
0.726089,0.000894301,0.000649342,0.00105105,0.000763156
0.728589,0.000892029,0.000649923,0.00105199,0.000766468
0.731097,0.000884179,0.00064642,0.00104632,0.000764962
0.733613,0.000879947,0.000645541,0.0010449,0.00076655
0.736139,0.000873142,0.000642754,0.00104039,0.000765868
0.738673,0.000863006,0.000637479,0.00103185,0.000762198
0.741215,0.00101273,0.000750651,0.00121503,0.0009006
0.743767,0.0008603,0.000639863,0.00103571,0.000770324
0.746327,0.000852065,0.000635919,0.00102932,0.000768211
0.748896,0.000842272,0.000630774,0.001021,0.000764619
0.751474,0.000831338,0.000624729,0.00101121,0.000759898
0.754061,0.000830278,0.000626081,0.0010134,0.000764164
0.756656,0.000828597,0.000626963,0.00101483,0.000767874
0.759261,0.000820223,0.000622763,0.00100803,0.000765356
0.761874,0.00088213,0.000672072,0.00108784,0.000828798
0.764497,0.000823128,0.000629279,0.00101857,0.000778697
0.767128,0.000803268,0.00061621,0.00099742,0.000765149
0.769769,0.000807484,0.000621576,0.00100611,0.00077447
0.772419,0.000803695,0.000620789,0.00100483,0.000776152
0.775078,0.000793806,0.000615262,0.000995886,0.000771889
0.777746,0.000794289,0.000617755,0.000999922,0.000777686
0.780423,0.000778384,0.000607469,0.000983272,0.000767368
0.783109,0.000775559,0.000607347,0.000983075,0.000769855
0.785805,0.000776797,0.000610411,0.000988035,0.000776402
0.78851,0.000771789,0.000608563,0.000985044,0.000776717
0.791224,0.000761631,0.000602621,0.000975425,0.00077178
0.793948,0.000767052,0.000608999,0.000985749,0.000782633
0.79668,0.000759557,0.000605124,0.000979477,0.00078033
0.799423,0.000746575,0.000596829,0.00096605,0.000772283
0.802175,0.000752269,0.000603452,0.00097677,0.00078354
0.804936,0.000733154,0.000590142,0.000955226,0.000768896
0.807707,0.000742833,0.000599992,0.000971169,0.00078442
0.810487,0.000735659,0.000596242,0.0009651,0.000782201
0.813277,0.000728466,0.000592445,0.000958954,0.000779895
0.816076,0.00072521,0.000591827,0.000957953,0.000781763
0.818885,0.0007174,0.000587468,0.000950898,0.000778676
0.821704,0.000714903,0.000587439,0.00095085,0.000781318
0.824533,0.000706247,0.000582324,0.000942571,0.000777181
0.827371,0.000711747,0.000588879,0.000953182,0.000788635
0.830219,0.000701681,0.000582549,0.000942935,0.000782843
0.833077,0.000701555,0.000584449,0.000946011,0.0007881
0.835944,0.000684606,0.000572292,0.000926334,0.000774363
0.838822,0.00069786,0.00058538,0.000947518,0.000794799
0.841709,0.000690067,0.000580835,0.000940162,0.000791343
0.844607,0.000681353,0.000575475,0.000931486,0.00078674
0.847514,0.000674214,0.000571406,0.0009249,0.000783865
0.850431,0.000677526,0.000576189,0.000932642,0.000793148
0.853359,0.000669405,0.000571243,0.000924636,0.000789046
0.856296,0.000664028,0.000568604,0.000920365,0.000788105
0.859244,0.000660443,0.000567481,0.000918547,0.000789256
0.862201,0.000659713,0.000568805,0.00092069,0.000793819
0.865169,0.000659494,0.000570574,0.000923552,0.000799029
0.868147,0.000651211,0.000565347,0.000915092,0.000794434
0.871136,0.000653463,0.000569255,0.000921417,0.00080268
0.874135,0.000646711,0.000565313,0.000915037,0.000799866
0.877143,0.000642098,0.000563211,0.000911635,0.000799634
0.880163,0.000625255,0.000550326,0.000890779,0.00078403
0.883193,0.000625505,0.000552442,0.000894203,0.000789754
0.886233,0.00062758,0.000556182,0.000900257,0.000797838
0.889283,0.000630014,0.00056026,0.000906859,0.000806454
0.892344,0.000627401,0.000559857,0.000906206,0.000808647
0.895416,0.000618988,0.000554252,0.000897133,0.000803307
0.898498,0.000620136,0.000557191,0.000901891,0.000810347
0.901591,0.000611291,0.000551134,0.000892087,0.000804298
0.904695,0.000612232,0.000553884,0.000896537,0.000811093
0.907809,0.000599156,0.000543919,0.000880408,0.000799242
0.910934,0.000603063,0.00054935,0.0008892,0.000810002
0.914069,0.000606106,0.000554022,0.000896762,0.000819702
0.917216,0.000604663,0.000554606,0.000897707,0.000823391
0.920373,0.000589324,0.000542398,0.000877946,0.000808038
0.923541,0.000591325,0.000546113,0.000883959,0.000816372
0.92672,0.000589333,0.000546147,0.000884014,0.000819234
0.92991,0.000582217,0.000541409,0.000876346,0.000814923
0.933111,0.000582006,0.000543076,0.000879044,0.000820245
0.936323,0.000594936,0.000557053,0.000901667,0.000844251
0.939546,0.000574051,0.000539347,0.000873008,0.000820231
0.94278,0.000574153,0.0005413,0.000876169,0.000826035
0.946026,0.000575029,0.000543992,0.000880527,0.000833001
0.949282,0.000572092,0.000543077,0.000879045,0.000834462
0.95255,0.000571748,0.000544619,0.000881541,0.000839712
0.955829,0.000565534,0.000540554,0.000874961,0.000836313
0.959119,0.00057057,0.000547245,0.000885791,0.000849579
0.96242,0.0005542,0.000533374,0.000863339,0.000830894
0.965733,0.000564368,0.000545029,0.000882205,0.000851975
0.969057,0.000558665,0.000541378,0.000876296,0.00084918
0.972393,0.00055414,0.000538842,0.00087219,0.000848111
0.97574,0.000553211,0.00053979,0.000873725,0.000852529
0.979099,0.000551354,0.00053983,0.000873789,0.000855526
0.982469,0.000549118,0.000539492,0.000873242,0.000857933
0.985851,0.000543487,0.000535797,0.000867262,0.000854991
0.989245,0.000550897,0.000544972,0.000882113,0.000872625
0.99265,0.000543814,0.000539817,0.000873768,0.000867346
0.996067,0.000540984,0.000538856,0.000872212,0.000868782
0.999495,0.000537306,0.000537035,0.000869265,0.000868826
1.00294,0.000542008,0.000543602,0.000879895,0.000882482
1.00639,0.000533143,0.000536549,0.000868479,0.000874029
1.00985,0.000536629,0.000541915,0.000877164,0.000885804
1.01333,0.000535865,0.000543008,0.000878934,0.00089065
1.01682,0.000536712,0.00054574,0.000883355,0.000898213
1.02032,0.000527426,0.000538143,0.000871059,0.000888759
1.02383,0.000522462,0.000534912,0.000865829,0.000886461
1.02735,0.000519899,0.000534119,0.000864545,0.00088819
1.03089,0.000522564,0.000538706,0.000871969,0.000898904
1.03444,0.000521145,0.000539093,0.000872597,0.000902649
1.038,0.000520677,0.000540463,0.000874814,0.000908056
1.04157,0.000519259,0.000540844,0.000875431,0.000911823
1.04516,0.000517915,0.000541304,0.000876176,0.000915744
1.04876,0.000520964,0.000546366,0.000884368,0.00092749
1.05237,0.000515981,0.000543003,0.000878926,0.000924955
1.05599,0.000515502,0.000544365,0.000881129,0.000930464
1.05962,0.000522145,0.000553275,0.000895552,0.000948945
1.06327,0.000511603,0.000543972,0.000880494,0.000936203
1.06693,0.000512328,0.000546618,0.000884777,0.000943995
1.0706,0.000507282,0.000543096,0.000879076,0.000941139
1.07429,0.000509479,0.000547328,0.000885925,0.000951741
1.07799,0.00050531,0.000544719,0.000881703,0.000950467
1.0817,0.000510211,0.000551895,0.000893318,0.000966302
1.08542,0.000505147,0.000548297,0.000887495,0.000963304
1.08916,0.000504991,0.000550016,0.000890276,0.000969653
1.09291,0.000506152,0.000553179,0.000895397,0.000978588
1.09667,0.000502198,0.000550746,0.000891458,0.000977636
1.10044,0.000501484,0.000551853,0.000893249,0.000982967
1.10423,0.000494656,0.000546214,0.000884122,0.000976274
1.10803,0.000498211,0.000552032,0.00089354,0.000990069
1.11185,0.00049618,0.000551677,0.000892966,0.000992844
1.11567,0.000500688,0.000558602,0.000904175,0.00100876
1.11951,0.000498298,0.00055785,0.000902957,0.00101087
1.12337,0.00049345,0.000554327,0.000897255,0.00100795
1.12723,0.000500683,0.000564385,0.000913534,0.00102976
1.13111,0.000489924,0.000554157,0.00089698,0.00101458
1.13501,0.000491446,0.000557797,0.000902871,0.00102477
1.13891,0.000491617,0.000559907,0.000906287,0.00103218
1.14283,0.000493355,0.000563821,0.000912622,0.00104297
1.14677,0.000485182,0.000556392,0.000900598,0.00103278
1.15072,0.000486753,0.000560116,0.000906625,0.00104327
1.15468,0.0004863,0.000561521,0.000908899,0.00104949
1.15865,0.000483726,0.000560469,0.000907196,0.00105112
1.16264,0.000481202,0.000559465,0.000905572,0.00105285
1.16664,0.000482352,0.000562732,0.000910859,0.00106264
1.17066,0.000485071,0.000567853,0.000919149,0.00107601
1.17469,0.000481347,0.000565434,0.000915233,0.00107511
1.17873,0.000479285,0.000564947,0.000914445,0.00107788
1.18279,0.000479192,0.000566783,0.000917417,0.00108511
1.18686,0.000476607,0.000565666,0.000915608,0.0010867
1.19095,0.000475633,0.000566455,0.000916885,0.00109196
1.19505,0.000479349,0.000572845,0.000927229,0.00110809
1.19916,0.000474368,0.000568844,0.000920752,0.00110413
1.20329,0.000477299,0.000574329,0.000929631,0.00111862
1.20743,0.000473904,0.000572205,0.000926193,0.00111831
1.21158,0.000469643,0.00056901,0.000921021,0.00111589
1.21576,0.000470746,0.000572314,0.000926369,0.00112624
1.21994,0.000472653,0.000576608,0.00093332,0.00113859
1.22414,0.000472571,0.000578493,0.00093637,0.00114625
1.22835,0.00046418,0.000570176,0.000922908,0.00113365
1.23258,0.000468527,0.000577497,0.000934759,0.00115216
1.23682,0.000468479,0.000579424,0.000937877,0.00115999
1.24108,0.000469151,0.000582254,0.000942459,0.00116967
1.24535,0.000469932,0.00058523,0.000947276,0.00117969
1.24964,0.000466818,0.000583355,0.000944241,0.00117996
1.25394,0.000468074,0.000586936,0.000950037,0.00119129
1.25826,0.000463107,0.000582709,0.000943196,0.00118679
1.26259,0.000467114,0.000589774,0.00095463,0.00120531
1.26694,0.000458614,0.000581036,0.000940487,0.00119154
1.2713,0.000466844,0.000593499,0.000960659,0.00122129
1.27567,0.0004638,0.000591656,0.000957677,0.00122168
1.28006,0.000462955,0.00059261,0.000959221,0.00122786
1.28447,0.000459067,0.000589658,0.000954443,0.00122595
1.28889,0.000455585,0.000587199,0.000950462,0.00122504
1.29333,0.000454903,0.000588339,0.000952309,0.00123165
1.29778,0.000451215,0.000585578,0.000947839,0.00123009
1.30225,0.000459,0.000597732,0.000967512,0.00125994
1.30673,0.000455887,0.000595721,0.000964256,0.00126002
1.31123,0.000454832,0.00059639,0.000965339,0.00126578
1.31574,0.000454399,0.000597871,0.000967737,0.00127329
1.32027,0.000452563,0.000597506,0.000967146,0.00127689
1.32482,0.000449233,0.000595153,0.000963336,0.00127625
1.32938,0.000445886,0.000592752,0.000959451,0.00127547
1.33395,0.000450309,0.00060069,0.0009723,0.001297
1.33854,0.000450586,0.000603128,0.000976245,0.00130674
1.34315,0.000443119,0.000595175,0.000963373,0.00129395
1.34777,0.000447068,0.000602544,0.000975301,0.00131448
1.35241,0.000446217,0.000603469,0.000976797,0.00132103
1.35707,0.000445628,0.000604748,0.000978868,0.00132839
1.36174,0.00044631,0.000607758,0.00098374,0.0013396
1.36643,0.000439329,0.000600312,0.000971689,0.00132774
1.37113,0.000438125,0.000600727,0.00097236,0.00133323
1.37585,0.000436748,0.0006009,0.00097264,0.00133821
1.38059,0.000441145,0.00060904,0.000985816,0.00136101
1.38534,0.00044233,0.000612777,0.000991864,0.00137407
1.39011,0.000433036,0.000601968,0.000974368,0.00135448
1.39489,0.000433828,0.000605142,0.000979506,0.0013663
1.3997,0.000432994,0.000606061,0.000980994,0.0013731
1.40451,0.000432783,0.000607848,0.000983887,0.00138188
1.40935,0.000428579,0.000604018,0.000977687,0.0013779
1.4142,0.000424697,0.000600606,0.000972164,0.00137483
1.41907,0.000429145,0.000608987,0.000985729,0.00139882
1.42395,0.000414789,0.000590639,0.000956031,0.00136134
1.42885,0.000422638,0.000603886,0.000977473,0.00139666
1.43377,0.000424018,0.000607945,0.000984043,0.00141089
1.43871,0.000429118,0.000617376,0.000999308,0.00143771
1.44366,0.000421908,0.000609092,0.0009859,0.0014233
1.44863,0.000418471,0.00060621,0.000981234,0.00142144
1.45362,0.000422447,0.000614078,0.00099397,0.00144485
1.45862,0.000413627,0.000603325,0.000976565,0.00142444
1.46364,0.000420313,0.000615187,0.000995766,0.00145744
1.46868,0.00041083,0.000603378,0.00097665,0.00143439
1.47373,0.000413163,0.000608891,0.000985574,0.00145247
1.47881,0.000412094,0.000609409,0.000986412,0.00145872
1.4839,0.000408488,0.000606155,0.000981145,0.00145592
1.48901,0.000411456,0.000612661,0.000991677,0.00147662
1.49413,0.0004033,0.000602582,0.000975363,0.00145732
1.49927,0.000409401,0.000613802,0.000993524,0.00148956
1.50443,0.000408108,0.00061397,0.000993795,0.0014951
1.50961,0.000401237,0.000605711,0.000980427,0.00148006
1.51481,0.000397375,0.000601947,0.000974335,0.00147593
1.52002,0.000402547,0.00061188,0.000990412,0.00150545
1.52526,0.000400534,0.000610919,0.000988856,0.00150826
1.53051,0.0003985,0.000609908,0.00098722,0.00151095
1.53577,0.000402088,0.000617515,0.000999533,0.00153505
1.54106,0.000398035,0.000613395,0.000992865,0.00153006
1.54637,0.000391592,0.000605546,0.00098016,0.00151569
1.55169,0.000394423,0.000612022,0.000990641,0.00153717
1.55703,0.000398239,0.000620069,0.00100367,0.00156274
1.56239,0.000392279,0.000612892,0.00099205,0.00154997
1.56777,0.000387218,0.000607068,0.000982624,0.00154053
1.57316,0.000388024,0.000610424,0.000988056,0.00155437
1.57858,0.000383949,0.000606094,0.000981047,0.00154866
1.58401,0.000386869,0.000612805,0.000991909,0.00157119
1.58947,0.000383167,0.000609032,0.000985803,0.0015669
1.59494,0.000380533,0.000606928,0.000982396,0.00156686
1.60043,0.000378901,0.000606405,0.00098155,0.0015709
1.60594,0.000378159,0.0006073,0.000982999,0.00157864
1.61146,0.0003761,0.000606071,0.000981009,0.00158086
1.61701,0.000370642,0.000599332,0.000970101,0.00156866
1.62258,0.000375667,0.00060955,0.00098664,0.0016009
1.62816,0.000373324,0.000607832,0.00098386,0.00160188
1.63377,0.000373293,0.000609875,0.000987166,0.0016128
1.63939,0.000368373,0.000603906,0.000977506,0.00160251
1.64503,0.000367976,0.000605332,0.000979813,0.00161182
1.6507,0.000364294,0.00060134,0.000973352,0.00160671
1.65638,0.000362533,0.000600492,0.00097198,0.00160997
1.66208,0.000362975,0.000603293,0.000976513,0.00162304
1.6678,0.000359986,0.000600385,0.000971806,0.00162078
1.67354,0.000359253,0.000601224,0.000973165,0.00162863
1.6793,0.000361013,0.000606249,0.000981297,0.00164789
1.68508,0.00036344,0.000612426,0.000991296,0.00167041
1.69088,0.000355141,0.000600501,0.000971993,0.00164352
1.69671,0.000351978,0.000597204,0.000966658,0.00164014
1.70255,0.000354574,0.00060368,0.000977139,0.00166363
1.70841,0.000348554,0.000595473,0.000963856,0.00164666
1.71429,0.000351645,0.000602822,0.000975751,0.00167272
1.72019,0.000349854,0.000601816,0.000974122,0.00167568
1.72611,0.000345706,0.000596727,0.000965885,0.00166722
1.73205,0.000346155,0.000599557,0.000970466,0.0016809
1.73801,0.000339858,0.000590677,0.000956092,0.0016617
1.744,0.000338601,0.00059052,0.000955838,0.00166698
1.75,0.000340989,0.00059673,0.00096589,0.00169031
1.75602,0.000343711,0.000603563,0.000976949,0.00171554
1.76207,0.000334099,0.000588706,0.000952902,0.00167908
1.76813,0.000340469,0.000601993,0.000974409,0.00172288
1.77422,0.000335405,0.000595083,0.000963223,0.00170897
1.78033,0.000329482,0.000586587,0.000949472,0.00169037
1.78645,0.000327567,0.000585182,0.000947198,0.00169212
1.7926,0.00033162,0.000594463,0.00096222,0.00172488
1.79877,0.000328234,0.000590418,0.000955673,0.00171904
1.80497,0.0003256,0.000587698,0.000951271,0.00171701
1.81118,0.000324701,0.000588092,0.000951908,0.00172408
1.81741,0.000324119,0.000589056,0.000953469,0.00173284
1.82367,0.000320803,0.000585039,0.000946966,0.00172695
1.82995,0.000327856,0.00059996,0.000971119,0.0017771
1.83625,0.000317078,0.000582234,0.000942426,0.00173053
1.84257,0.000320584,0.000590698,0.000956126,0.00176173
1.84891,0.000317656,0.000587318,0.000950656,0.00175768
1.85527,0.000320583,0.000594768,0.000962714,0.00178609
1.86166,0.00031728,0.000590667,0.000956077,0.00177989
1.86807,0.00031289,0.0005845,0.000946094,0.00176737
1.8745,0.00031051,0.00058205,0.000942129,0.00176602
1.88095,0.000312784,0.00058833,0.000952294,0.00179122
1.88743,0.000316471,0.000597317,0.000966841,0.00182484
1.89392,0.000309365,0.000585913,0.000948381,0.00179616
1.90044,0.000312258,0.000593428,0.000960545,0.00182546
1.90698,0.000302105,0.000576108,0.000932511,0.00177828
1.91355,0.000308653,0.000590622,0.000956003,0.00182936
1.92014,0.000303684,0.000583115,0.000943852,0.00181233
1.92674,0.000300644,0.000579263,0.000937618,0.00180655
1.93338,0.000304531,0.000588774,0.000953012,0.00184253
1.94003,0.000298655,0.000579399,0.000937837,0.00181943
1.94671,0.000296096,0.000576414,0.000933005,0.00181629
1.95341,0.000294135,0.000574566,0.000930014,0.0018167
1.96014,0.000297736,0.000583605,0.000944645,0.00185164
1.96688,0.000292159,0.000574642,0.000930138,0.00182947
1.97365,0.00029127,0.000574865,0.000930499,0.00183648
1.98045,0.000291438,0.000577179,0.000934244,0.00185022
1.98726,0.000288431,0.000573188,0.000927783,0.00184375
1.9941,0.000293212,0.000584694,0.000946408,0.00188723
2.00097,0.000288101,0.000576481,0.000933114,0.00186713
2.00786,0.000283193,0.000568613,0.000920378,0.00184799
2.01477,0.000283697,0.000571585,0.000925188,0.00186404
2.0217,0.000283242,0.000572631,0.000926882,0.00187388
2.02866,0.000280229,0.00056849,0.000920179,0.00186673
2.03565,0.000277366,0.000564619,0.000913914,0.00186041
2.04265,0.000279948,0.000571836,0.000925596,0.00189067
2.04968,0.000277476,0.000568737,0.000920579,0.00188689
2.05674,0.000278604,0.000573016,0.000927506,0.00190764
2.06382,0.000277561,0.000572835,0.000927213,0.0019136
2.07092,0.00027554,0.000570621,0.000923629,0.00191276
2.07805,0.000271636,0.000564472,0.000913677,0.00189867
2.08521,0.000272689,0.000568613,0.000920379,0.00191918
2.09238,0.000272146,0.000569434,0.000921707,0.00192856
2.09959,0.00027095,0.000568884,0.000920818,0.00193334
2.10681,0.000265714,0.000559808,0.000906127,0.00190904
2.11406,0.000268957,0.000568591,0.000920342,0.00194566
2.12134,0.000263381,0.00055872,0.000904365,0.00191847
2.12864,0.000268016,0.000570509,0.000923447,0.00196569
2.13597,0.000268239,0.00057295,0.000927399,0.0019809
2.14332,0.00026295,0.000563585,0.00091224,0.00195522
2.1507,0.000263118,0.000565887,0.000915967,0.00196997
2.1581,0.000262637,0.000566797,0.000917439,0.00197992
2.16553,0.000258165,0.000559065,0.000904924,0.00195964
2.17299,0.000256108,0.000556519,0.000900803,0.00195744
2.18047,0.000260462,0.00056793,0.000919273,0.00200445
2.18797,0.000255119,0.000558193,0.000903513,0.00197686
2.19551,0.000257061,0.000564381,0.000913529,0.00200566
2.20306,0.000252899,0.000557152,0.000901828,0.00198678
2.21065,0.000253885,0.000561251,0.000908462,0.00200829
2.21826,0.000250594,0.000555883,0.000899773,0.00199593
2.22589,0.000247462,0.000550824,0.000891584,0.00198457
2.23355,0.000246599,0.000550791,0.000891532,0.00199128
2.24124,0.000248217,0.000556315,0.000900472,0.00201817
2.24896,0.000248831,0.000559612,0.000905809,0.00203713
2.2567,0.000238862,0.000539041,0.000872511,0.001969
2.26447,0.000242708,0.000549606,0.000889613,0.0020145
2.27226,0.000241405,0.000548535,0.00088788,0.00201749
2.28008,0.000242116,0.000552044,0.00089356,0.00203739
2.28793,0.000239843,0.000548743,0.000888216,0.00203218
2.29581,0.000237724,0.000545769,0.000883403,0.00202813
2.30371,0.000236494,0.000544814,0.000881857,0.00203154
2.31164,0.000237503,0.000549022,0.000888667,0.00205428
2.3196,0.000239039,0.000554474,0.000897493,0.00208182
2.32758,0.000232358,0.000540831,0.00087541,0.00203759
2.33559,0.000229301,0.000535553,0.000866867,0.00202465
2.34363,0.000233923,0.000548228,0.000887383,0.0020797
2.3517,0.000232293,0.000546283,0.000884234,0.00207945
2.3598,0.000227895,0.000537786,0.00087048,0.00205416
2.36792,0.000231845,0.000548991,0.000888617,0.00210417
2.37607,0.000229192,0.000544575,0.00088147,0.00209443
2.38425,0.000233209,0.00055603,0.000900011,0.00214585
2.39245,0.000222813,0.00053307,0.000862848,0.00206432
2.40069,0.000224809,0.000539698,0.000873575,0.00209718
2.40895,0.0002232,0.000537678,0.000870307,0.00209653
2.41725,0.000220419,0.000532809,0.000862425,0.0020847
2.42557,0.000223352,0.000541755,0.000876905,0.00212699
2.43392,0.000223178,0.000543197,0.000879239,0.00214
2.44229,0.000217476,0.000531139,0.000859722,0.00209969
2.4507,0.000215164,0.000527303,0.000853512,0.0020917
2.45914,0.000218024,0.000536152,0.000867837,0.00213413
2.4676,0.00022023,0.00054344,0.000879632,0.00217058
2.4761,0.000216422,0.000535882,0.0008674,0.00214777
2.48462,0.00021876,0.000543536,0.000879788,0.00218594
2.49317,0.000214205,0.000534049,0.000864432,0.00215518
2.50175,0.000215722,0.000539684,0.000873552,0.00218541
2.51037,0.000208743,0.000524023,0.000848204,0.00212931
2.51901,0.000212101,0.000534284,0.000864812,0.00217847
2.52768,0.000211458,0.000534497,0.000865158,0.00218684
2.53638,0.000211477,0.000536386,0.000868215,0.00220212
2.54511,0.000208989,0.000531901,0.000860955,0.00219123
2.55387,0.000207918,0.000530996,0.000859491,0.00219503
2.56266,0.000208889,0.000535312,0.000866477,0.00222049
2.57148,0.000205778,0.000529153,0.000856507,0.00220249
2.58033,0.000203775,0.000525807,0.000851091,0.0021961
2.58922,0.000203271,0.000526314,0.000851912,0.00220579
2.59813,0.000202085,0.000525042,0.000849854,0.00220803
2.60707,0.000200919,0.00052381,0.000847858,0.00221043
2.61605,0.000201396,0.000526862,0.000852799,0.00223096
2.62505,0.00020122,0.000528212,0.000854985,0.00224438
2.63409,0.00019864,0.000523235,0.000846927,0.00223088
2.64315,0.000197342,0.000521605,0.000844289,0.00223158
2.65225,0.000198862,0.000527432,0.000853721,0.00226428
2.66138,0.000201246,0.000535592,0.00086693,0.00230723
2.67054,0.000195316,0.0005216,0.000844281,0.00225469
2.67974,0.000194952,0.000522421,0.000845611,0.00226602
2.68896,0.000193372,0.000519971,0.000841644,0.00226315
2.69822,0.000195198,0.000526687,0.000852516,0.00230027
2.7075,0.000192939,0.000522381,0.000845546,0.00228932
2.71682,0.000192407,0.000522735,0.000846119,0.00229875
2.72618,0.000189177,0.00051573,0.000834781,0.00227576
2.73556,0.000189229,0.000517648,0.000837885,0.00229208
2.74498,0.000187019,0.000513365,0.000830951,0.00228095
2.75443,0.000189646,0.000522366,0.000845521,0.00232893
2.76391,0.000187063,0.000517026,0.000836879,0.00231306
2.77342,0.000185034,0.000513178,0.000830649,0.00230374
2.78297,0.000186204,0.000518201,0.00083878,0.0023343
2.79255,0.000184474,0.000515154,0.000833847,0.00232856
2.80216,0.000181936,0.000509814,0.000825205,0.00231236
2.81181,0.000178127,0.000500859,0.00081071,0.00227956
2.82148,0.000180949,0.000510543,0.000826385,0.00233163
2.8312,0.000183419,0.000519297,0.000840553,0.00237977
2.84094,0.000178779,0.000507901,0.000822108,0.00233556
2.85072,0.000182612,0.000520575,0.000842622,0.00240208
2.86053,0.000180108,0.000515204,0.000833929,0.00238548
2.87038,0.000177163,0.000508524,0.000823117,0.00236266
2.88026,0.000172053,0.000495559,0.00080213,0.00231034
2.89018,0.000176337,0.000509645,0.000824931,0.0023842
2.90012,0.000175587,0.000509223,0.000824247,0.00239042
2.91011,0.000174428,0.000507606,0.00082163,0.00239103
2.92013,0.000171867,0.000501874,0.000812352,0.00237217
2.93018,0.000173998,0.000509845,0.000825255,0.00241815
2.94026,0.000175389,0.000515689,0.000834713,0.00245427
2.95038,0.000169708,0.000500702,0.000810455,0.00239115
2.96054,0.000171915,0.000508961,0.000823823,0.00243896
2.97073,0.000170716,0.000507151,0.000820893,0.00243865
2.98096,0.0001705,0.000508253,0.000822678,0.00245237
2.99122,0.0001697,0.000507611,0.000821639,0.0024577
3.00151,0.000167212,0.000501888,0.000812375,0.00243835
3.01185,0.000166024,0.000500039,0.000809383,0.00243774
3.02221,0.000163754,0.0004949,0.000801065,0.00242099
3.03262,0.000164654,0.000499332,0.000808238,0.00245108
3.04306,0.000162961,0.000495901,0.000802685,0.00244262
3.05353,0.000163724,0.000499935,0.000809213,0.00247096
3.06404,0.000165956,0.000508495,0.000823069,0.00252192
3.07459,0.000160403,0.000493173,0.000798269,0.00245435
3.08517,0.000161604,0.000498577,0.000807016,0.00248978
3.09579,0.000159848,0.000494856,0.000800992,0.0024797
3.10645,0.000159746,0.000496244,0.000803239,0.00249522
3.11714,0.000160308,0.000499703,0.000808839,0.00252126
3.12787,0.000161543,0.000505284,0.000817872,0.0025582
3.13864,0.000157861,0.000495469,0.000801985,0.00251714
3.14944,0.000159045,0.000500903,0.000810781,0.00255351
3.16028,0.000155603,0.000491748,0.000795961,0.00251546
3.17116,0.000156256,0.000495512,0.000802054,0.00254344
3.18208,0.000154131,0.000490457,0.000793872,0.00252616
3.19303,0.000156026,0.000498194,0.000806396,0.00257485
3.20402,0.000151883,0.000486637,0.00078769,0.00252377
3.21505,0.00015341,0.000493222,0.000798348,0.00256673
3.22612,0.00015029,0.000484855,0.000784804,0.00253187
3.23722,0.000151127,0.000489231,0.000791888,0.00256351
3.24837,0.000151874,0.000493344,0.000798545,0.00259397
3.25955,0.000148738,0.000484819,0.000784747,0.00255792
3.27077,0.000148912,0.000487057,0.000788369,0.00257857
3.28203,0.000148399,0.000487049,0.000788356,0.00258741
3.29332,0.000147277,0.000485031,0.00078509,0.00258555
3.30466,0.000147998,0.000489084,0.000791649,0.00261613
3.31604,0.000144682,0.000479772,0.000776577,0.00257516
3.32745,0.000143216,0.000476545,0.000771354,0.00256664
3.3389,0.000145176,0.000484727,0.000784598,0.00261969
3.3504,0.000145782,0.00048843,0.000790591,0.00264879
3.36193,0.000144225,0.000484873,0.000784834,0.00263856
3.3735,0.000143104,0.00048276,0.000781414,0.0026361
3.38512,0.00014194,0.000480485,0.000777731,0.00263271
3.39677,0.000143371,0.000486999,0.000788275,0.00267759
3.40846,0.000144812,0.000493586,0.000798937,0.00272314
3.42019,0.000137374,0.000469845,0.000760508,0.00260108
3.43197,0.000141827,0.000486747,0.000787867,0.00270394
3.44378,0.000139939,0.000481919,0.000780052,0.00268633
3.45563,0.000135405,0.000467908,0.000757374,0.0026172
3.46753,0.000138069,0.000478757,0.000774934,0.00268711
3.47947,0.000136683,0.000475586,0.000769801,0.0026785
3.49144,0.000137398,0.000479717,0.000776488,0.00271106
3.50346,0.000136815,0.000479327,0.000775858,0.00271819
3.51552,0.000135583,0.000476644,0.000771515,0.00271227
3.52762,0.000133588,0.000471248,0.00076278,0.0026908
3.53976,0.000134044,0.000474484,0.000768017,0.0027186
3.55195,0.000135475,0.0004812,0.000778889,0.00276658
3.56418,0.000133376,0.000475377,0.000769463,0.0027425
3.57644,0.000130745,0.000467601,0.000756877,0.00270692
3.58876,0.00013446,0.000482544,0.000781064,0.00280305
3.60111,0.00013207,0.000475598,0.00076982,0.00277221
3.6135,0.000130555,0.000471762,0.000763611,0.00275931
3.62594,0.000129044,0.000467907,0.000757371,0.00274618
3.63842,0.000129404,0.000470826,0.000762097,0.00277283
3.65095,0.000127616,0.000465921,0.000754157,0.00275339
